text,date,user,sentiment,query,true_label,predicted_label,confidence,is_correct,true_label_name,predicted_label_name
i think this would all be much easier if someone would just give me a car but oprah hasnt returned any of my calls,Mon Jun 22 12:07:13 PDT 2009,meredithcc,0,NO_QUERY,0,0,0.8587436,1,negative,negative
today is a big day the new jb album is coming out but when will he come to israel ill wait to it,Mon Jun 15 06:09:19 PDT 2009,tamamonet,2,NO_QUERY,2,2,0.5858133,1,positive,positive
at least you wont have to shave off your beard when you do the ballroom dancing thing not like when you were a clown,Mon May 18 06:39:00 PDT 2009,Nosceresworld,2,NO_QUERY,2,2,0.65421724,1,positive,positive
is going today to the gay parade were here were fierce get over it xd,Sun Jun 07 07:25:41 PDT 2009,Javijandro,2,NO_QUERY,2,2,0.8940854,1,positive,positive
i like how you think,Wed Jun 03 05:42:37 PDT 2009,MyBottlesUp,2,NO_QUERY,2,2,0.8608331,1,positive,positive
is boring in china want came back home,Wed Jun 17 02:22:53 PDT 2009,FrenchMiu,0,NO_QUERY,0,0,0.89036316,1,negative,negative
oooh dowry is another topic we cud debate days and end up confused i failed miserably in all my attempts,Sat Jun 06 22:05:52 PDT 2009,kuttyedathi,0,NO_QUERY,0,0,0.63896805,1,negative,negative
hannah montana was great hahahah carly twitters way too much,Sat Apr 18 21:32:01 PDT 2009,cupofkenzie,2,NO_QUERY,2,2,0.72967446,1,positive,positive
crensha,Sun Apr 19 04:58:58 PDT 2009,kimevol,2,NO_QUERY,2,2,0.78498656,1,positive,positive
boo,Mon Jun 15 16:52:33 PDT 2009,tracy_nyc,0,NO_QUERY,0,0,0.84116703,1,negative,negative
more week july th flolloping just perfectly describes the way she moves my belly hehe,Mon May 04 06:23:56 PDT 2009,stace8383,2,NO_QUERY,2,2,0.8719273,1,positive,positive
yeah ken something different tell us what you tonight for ex i missed out on the uncharted beta codes,Mon Jun 15 19:37:21 PDT 2009,richardoswald,0,NO_QUERY,0,0,0.6901563,1,negative,negative
back to columbus with my madre,Sun May 10 10:09:38 PDT 2009,rachelmartinn,2,NO_QUERY,2,2,0.70653623,1,positive,positive
got childcare now exam tomorow,Thu Jun 25 01:36:20 PDT 2009,CoralHowarth,0,NO_QUERY,0,0,0.7088164,1,negative,negative
omg please dont remind me im gonna run tonight when the sun sets,Fri Jun 05 09:13:59 PDT 2009,Rahelalicious,0,NO_QUERY,0,0,0.58656496,1,negative,negative
quotalright so well bring someone into our group just to kick them out then make tshirtsquot ohh dear its strictly love,Sun Jun 07 16:19:05 PDT 2009,AshleyStanton,2,NO_QUERY,2,2,0.812338,1,positive,positive
omg omg omg i wanna hear it now,Sun May 31 00:08:41 PDT 2009,kassieohhh,0,NO_QUERY,0,0,0.7705886,1,negative,negative
im bored i cant wait til saturday friday we will be buzzin cos well have tix for jb dddd,Sun May 03 07:59:19 PDT 2009,hayli_isabella,0,NO_QUERY,0,0,0.50337857,1,negative,negative
oh no hmm id offer to paint but do live a bit far away,Sun May 31 10:32:36 PDT 2009,JonsVeronica,0,NO_QUERY,0,0,0.7570352,1,negative,negative
but if yall really gonna unfollowdiddy atleast follow me to fill the void,Tue May 26 23:05:19 PDT 2009,love_primaDONNA,2,NO_QUERY,2,2,0.77106273,1,positive,positive
i hate postponing it closes my quotcreative chakrasquot,Sun Jun 07 04:45:47 PDT 2009,MySimeon,0,NO_QUERY,0,0,0.84899104,1,negative,negative
bahahahaha its pretty obvious everyone is cooler than me especially you holly youre too cool for school,Tue Apr 21 03:06:49 PDT 2009,BryceNeil,2,NO_QUERY,2,2,0.77857846,1,positive,positive
no ill try not to give up but i need a break thankyou for helping me get my thoughts more ordered,Sat May 02 22:28:59 PDT 2009,Aliquant,2,NO_QUERY,2,2,0.8368541,1,positive,positive
im wondering where the heck the sun went,Sat May 02 08:39:20 PDT 2009,jacquim,0,NO_QUERY,0,0,0.74469024,1,negative,negative
oooh u went to a santacruzan my dad went to pontevedra to watch i dnt knw if its the same santacruzan tho,Sat May 30 04:15:25 PDT 2009,tippyOquendo,2,NO_QUERY,2,2,0.52750915,1,positive,positive
ya is right mmmmmarkus,Thu Jun 04 22:28:58 PDT 2009,platformnine,2,NO_QUERY,2,2,0.8095957,1,positive,positive
youre such a rebel xo,Fri May 29 09:40:43 PDT 2009,pmbaird,2,NO_QUERY,2,2,0.7598732,1,positive,positive
nick found the last one,Mon Jun 01 09:58:56 PDT 2009,anambanana,2,NO_QUERY,2,2,0.5836859,1,positive,positive
passed on going to lilac fest to work,Sun May 31 13:24:37 PDT 2009,lazyjai,0,NO_QUERY,0,0,0.75627965,1,negative,negative
what a day didnt turn out the way i throught it would wont stop raining either misses her baby alot,Thu Jun 18 17:27:08 PDT 2009,Mari_Baby,0,NO_QUERY,0,0,0.8833852,1,negative,negative
is having a very lazy day,Sun Apr 19 08:24:46 PDT 2009,tezlong,2,NO_QUERY,2,2,0.70442325,1,positive,positive
so yeahi guess i dont get company this weekend so who wants to come hang out,Fri May 29 17:32:40 PDT 2009,strangeland924,0,NO_QUERY,0,0,0.71886796,1,negative,negative
yes may mass sa th,Sun Jun 07 06:41:27 PDT 2009,nicoroxrocks,2,NO_QUERY,2,2,0.7566139,1,positive,positive
grr i hate hayfever thats the bad thing about summer x x,Wed Jun 03 02:46:10 PDT 2009,JessicaFyfeBaby,0,NO_QUERY,0,0,0.8745187,1,negative,negative
tko baby go pac man chillin w fams in markham always funnn,Sat May 02 23:09:56 PDT 2009,Lil_JXO,2,NO_QUERY,2,2,0.8326113,1,positive,positive
haha i dont get mad i get even loleverything is peachy here in daynaland,Sat Apr 18 22:02:26 PDT 2009,DAYNADAY,2,NO_QUERY,2,2,0.75406677,1,positive,positive
lol side job start but yuck this one is kind of ugly,Mon Jun 15 17:30:32 PDT 2009,NVMY03ION,0,NO_QUERY,0,0,0.79144955,1,negative,negative
i have safari too just updated it today i think its kinda neat too but i miss the gray theme in the toolbar,Mon Jun 22 15:58:42 PDT 2009,cassiebabe36,0,NO_QUERY,0,0,0.7967762,1,negative,negative
this weather will be the end of me i love sunshine but not while i have to study inside all day,Sun May 31 02:39:56 PDT 2009,cedickie,0,NO_QUERY,0,0,0.77224886,1,negative,negative
man your hair looks a,Mon Jun 01 00:11:51 PDT 2009,biancacerise,2,NO_QUERY,2,2,0.78403366,1,positive,positive
maylla free right now,Sun May 17 11:59:55 PDT 2009,Sabrinabr20,2,NO_QUERY,2,2,0.8891086,1,positive,positive
i wish youd stop whirring silly laptop fans,Sun May 17 06:20:09 PDT 2009,LaRainbow,0,NO_QUERY,0,0,0.8243064,1,negative,negative
see why i need a job my husband says it my fault i say not so its my bff i will call her and she will fix,Wed Jun 17 14:49:10 PDT 2009,LaDonnaSellers,0,NO_QUERY,0,0,0.6211739,1,negative,negative
yes im finally joe sorry kevin,Tue Jun 23 10:52:49 PDT 2009,trillyMAYTEE,0,NO_QUERY,0,0,0.74385446,1,negative,negative
i knew it they showed you guys for like seconds on the play right before the half ended,Fri May 29 18:54:01 PDT 2009,__joker_,2,NO_QUERY,2,2,0.684845,1,positive,positive
making pasta salad for tomorrow hope my daria doesnt ditch me for her dude,Thu Jun 04 23:15:28 PDT 2009,NicholeAurora,0,NO_QUERY,0,0,0.52392143,1,negative,negative
thanks i appreciate it im scheduling a doctor appointment tmrw lol,Mon Jun 01 21:23:09 PDT 2009,laveenz,2,NO_QUERY,2,2,0.8464131,1,positive,positive
finally finished grease its not as great as i thought it would be,Mon Jun 22 17:05:59 PDT 2009,kellynguyenn,0,NO_QUERY,0,0,0.8674311,1,negative,negative
haha im obsessed w shopping still waiting for my mom though whats taking her so long aaaahh cant wait,Sat Jun 20 03:15:26 PDT 2009,elissajunarso,0,NO_QUERY,0,0,0.5730444,1,negative,negative
still keep crocheting n thinking if i should watch fringe as well crochet,Sat Apr 18 10:16:51 PDT 2009,escribitionist,2,NO_QUERY,2,2,0.7917259,1,positive,positive
i am not too sure i like this short hair thing very much,Mon Jun 22 17:17:06 PDT 2009,priyamooky,0,NO_QUERY,0,0,0.54414755,1,negative,negative
yup as i predicted my macbook ran out of space before it could render my documentary,Mon Apr 20 00:32:47 PDT 2009,cmygeek,0,NO_QUERY,0,0,0.8825371,1,negative,negative
school history science fcs math amp english,Thu May 14 04:10:44 PDT 2009,krystal_xo15,0,NO_QUERY,0,0,0.5545025,1,negative,negative
just got back from the concert it was amazing bad i got there when it was almost over,Sat Jun 06 18:38:00 PDT 2009,brokencutter101,0,NO_QUERY,0,0,0.85005313,1,negative,negative
moral of the story here maybe i need to quotapply myselfquot and show my true abilities or not eat chic fil a after p,Fri May 29 02:44:20 PDT 2009,JLMistric7,2,NO_QUERY,2,2,0.87137693,1,positive,positive
just remember gaz has done heartbeat and home and away and neighbours from hell lol hell be fine,Mon Jun 15 12:26:59 PDT 2009,shazbaz2007,2,NO_QUERY,2,2,0.7320653,1,positive,positive
i sent you a ms message they were having problems yesterday with following blocking and such thought you were made at me,Tue Jun 23 07:56:11 PDT 2009,Carylsixx,0,NO_QUERY,0,0,0.6337775,1,negative,negative
migraineeeee in ap english rawr xx,Tue Apr 07 08:03:36 PDT 2009,greenturrrtles,0,NO_QUERY,0,0,0.7752786,1,negative,negative
its amazing how much i miss my car been without him for hours wont get him back until tues hopefully no later,Thu Jun 18 22:51:55 PDT 2009,D6661,0,NO_QUERY,0,0,0.8992905,1,negative,negative
but to think about it id prefer someone in this country with indonesian citizenship more than anything,Mon Jun 01 02:02:34 PDT 2009,sigitt,2,NO_QUERY,2,2,0.7939124,1,positive,positive
there r many leadership theories more importantly there r avenues to express these only mind only heart heart amp minduse both,Sat Jun 06 14:31:24 PDT 2009,eaglesflite,2,NO_QUERY,2,2,0.6722094,1,positive,positive
at freddies having a cotch and ladyhawke is here just missing you my bajan beauty,Fri May 29 12:55:42 PDT 2009,sjburgerface,0,NO_QUERY,0,0,0.8751807,1,negative,negative
im not ditchin im barfin so sorry guys esotsm,Fri May 29 15:04:13 PDT 2009,TjTomorrowX3,0,NO_QUERY,0,0,0.8450035,1,negative,negative
month and days til my birthday,Mon Jun 01 22:09:58 PDT 2009,TiffanyAnn16,2,NO_QUERY,2,2,0.54204285,1,positive,positive
happy mothers day all the fabulous moms out there the world wouldnt run without us keep up the good work enjoy ur day,Sat May 09 21:31:44 PDT 2009,josaremama,2,NO_QUERY,2,2,0.69990206,1,positive,positive
youreeee myyy bfff tooo,Sun May 31 17:54:12 PDT 2009,CourtneyJBVFCHS,2,NO_QUERY,2,2,0.75981337,1,positive,positive
a new report ranks nebraska number one in fiscal happiness i th,Tue Apr 07 02:49:05 PDT 2009,twliciousness,2,NO_QUERY,2,2,0.8050703,1,positive,positive
hey im not at the cmts tonight either,Tue Jun 16 20:17:11 PDT 2009,rebeccana,0,NO_QUERY,0,0,0.6353492,1,negative,negative
quotgo mommy goquot viki is leaving the morning show on absolute radio,Thu Jun 18 23:36:27 PDT 2009,ryanmr,0,NO_QUERY,0,0,0.8991116,1,negative,negative
wolverine mmmmm,Sun May 03 00:15:00 PDT 2009,char_maine,2,NO_QUERY,2,2,0.8910592,1,positive,positive
same here by the time i can get there im sure itll be gone,Mon Jun 15 17:39:30 PDT 2009,ClarissaG,0,NO_QUERY,0,0,0.7287139,1,negative,negative
does she really care about me am i being boring idk i just want her back i love u but i wanna know wats wrong,Tue Jun 16 20:24:41 PDT 2009,AbbyIsMyName,0,NO_QUERY,0,0,0.86618924,1,negative,negative
yeah hmm i think so ive never been there before but it was like caravans there haha,Sun Jun 07 08:18:28 PDT 2009,sannajonsson,2,NO_QUERY,2,2,0.5766266,1,positive,positive
greek is like the best show ever to bad it is gone until aug,Mon Jun 15 22:02:20 PDT 2009,bignik31,0,NO_QUERY,0,0,0.892437,1,negative,negative
well did good on first test bombed nd one looks like rest of class did too finished paper coglab and quiz another test in hrs,Tue Apr 21 03:06:07 PDT 2009,davidwhite21,0,NO_QUERY,0,0,0.66133374,1,negative,negative
i feel me lonley i need you,Wed Jun 03 09:24:21 PDT 2009,teamvans,0,NO_QUERY,0,0,0.83230203,1,negative,negative
bea ill need at least a year to think of something really good,Sun May 31 16:19:54 PDT 2009,emilyrmurtagh,2,NO_QUERY,2,2,0.7241323,1,positive,positive
me and my michelle,Mon Jun 01 17:54:18 PDT 2009,bngates,2,NO_QUERY,2,2,0.678346,1,positive,positive
lol no its a general statement but it is true,Sat May 30 11:52:34 PDT 2009,sdlolo,2,NO_QUERY,2,2,0.8364073,1,positive,positive
i have made a special preview version of my book its not very good yet but its coming along,Sun May 03 12:19:39 PDT 2009,OffSanity,2,NO_QUERY,2,2,0.635092,1,positive,positive
last day of school but probably pulling an allnighter after graduation,Tue Jun 02 03:59:40 PDT 2009,manker20,0,NO_QUERY,0,0,0.51304406,1,negative,negative
hahaha i am leaving home before the breakfast starts,Sun May 31 14:17:20 PDT 2009,darrenporter,2,NO_QUERY,2,2,0.5140686,1,positive,positive
i really want to go to spain and france with my friends too,Wed Jun 17 20:41:33 PDT 2009,LegallyChelsie,0,NO_QUERY,0,0,0.80317783,1,negative,negative
i read the fun facts about quotireunite with missyquot im so excied i love samfreddie relationship even my family and friends,Mon May 18 03:19:53 PDT 2009,xtinefaustino,2,NO_QUERY,2,2,0.8542054,1,positive,positive
so restless ive been laying here for hours and cant sleep do you know how much that can add to a girls stress load,Tue Jun 02 21:28:49 PDT 2009,xteri,0,NO_QUERY,0,0,0.8291857,1,negative,negative
waitin for iphone g s in russia,Fri Jun 19 11:35:51 PDT 2009,iPen942,0,NO_QUERY,0,0,0.6503415,1,negative,negative
wah im at work being too hot wanna go parknic,Sat May 30 04:42:11 PDT 2009,nellclothing,0,NO_QUERY,0,0,0.8055489,1,negative,negative
at workthe first half of the day was stressfulthe second half is chilled have an important meeting tomorrow and campie awards,Fri May 29 02:42:55 PDT 2009,neethiisaac,2,NO_QUERY,2,2,0.5290816,1,positive,positive
wow thats pants we just got from first direct i feel your pain on duff exchange rates though,Mon Jun 15 05:20:59 PDT 2009,lcaller,0,NO_QUERY,0,0,0.7599715,1,negative,negative
thanks for the tweets it says sold out but i thought etsy auto picked up relistings,Sun Jun 07 09:10:59 PDT 2009,NiftyKnits,0,NO_QUERY,0,0,0.59427446,1,negative,negative
seems easy and reasonable to compare hard and dumb to equate,Tue Jun 16 08:09:51 PDT 2009,shaver,2,NO_QUERY,2,2,0.7529797,1,positive,positive
gefeliciteerd,Tue Apr 21 00:31:01 PDT 2009,Martinpullen,2,NO_QUERY,2,2,0.7020816,1,positive,positive
its sooo hot today i love the summer,Fri May 29 11:51:26 PDT 2009,beckyyOx,2,NO_QUERY,2,2,0.85595995,1,positive,positive
oh yes my dear all my fav djs in one place thursdays at monet def my new spot,Mon Jun 01 18:16:31 PDT 2009,Jamie1Elise,2,NO_QUERY,2,2,0.8165858,1,positive,positive
ahh sel ur last tweet is totally something i would do hes an idiot i wish i could bring you ice cream or something haha,Tue Jun 16 06:15:32 PDT 2009,aRiellex3,0,NO_QUERY,0,0,0.6643756,1,negative,negative
so jon and kate got a divorce today,Mon Jun 22 18:54:31 PDT 2009,AmbiiJ,0,NO_QUERY,0,0,0.8760589,1,negative,negative
sighhhhhhhhhhhhhhhhhhhhhhhhhhhhhh the imported ones are always better arent they,Mon Jun 01 06:57:18 PDT 2009,weeweeyun,0,NO_QUERY,0,0,0.67848885,1,negative,negative
hows this for immediate release baseball fanatics place fate of avatars on nearceller dweller series,Fri May 22 07:15:58 PDT 2009,PRtini,2,NO_QUERY,2,2,0.63775975,1,positive,positive
my summer plans just fell through,Sat May 30 12:45:46 PDT 2009,NataliexUndead,0,NO_QUERY,0,0,0.8399624,1,negative,negative
going to boston this weekend still planning on doing a mile run tomorrow or sunday morning,Fri May 22 06:37:33 PDT 2009,FollowJocelyn,2,NO_QUERY,2,2,0.7354716,1,positive,positive
trashcan frisbee having manicures and going to the barr w my lesbiansss loveeee ittttt,Mon Jun 15 18:05:41 PDT 2009,aspad43,2,NO_QUERY,2,2,0.87850815,1,positive,positive
random celine dion owns everything just so all of you know that i really wanted to go see her in vegas but never got the chance to,Sun May 31 10:45:25 PDT 2009,sapphiresmoke,0,NO_QUERY,0,0,0.68826336,1,negative,negative
i didnt realise losing bbc in the switchover was important until am this morning online buffering sucks but worth itx,Sun May 10 02:31:57 PDT 2009,JenLovesBecks,0,NO_QUERY,0,0,0.73999697,1,negative,negative
at james parents,Sun May 31 11:11:35 PDT 2009,chrisrawr,2,NO_QUERY,2,2,0.8440509,1,positive,positive
playing the guitar into ableton live and severely processingmangling the sound to create loops amp soundscapes bliss carry on then,Sat May 30 10:07:30 PDT 2009,scotsnow,2,NO_QUERY,2,2,0.678727,1,positive,positive
actually i knew he was kinda off the wall years ago saw him in cali once at a dinner he was an ass then also,Sat Jun 06 17:47:20 PDT 2009,randytho,2,NO_QUERY,2,2,0.7263553,1,positive,positive
me i really really want to go i thought i rsvpd today but apparently not,Tue Jun 02 07:25:08 PDT 2009,sakoola,0,NO_QUERY,0,0,0.8584891,1,negative,negative
thats awesome lol i live in the west so my accent is boring but i dont sound like a hillbilly cowboy or anything lol,Sun Jun 07 19:18:35 PDT 2009,irishsweetheart,2,NO_QUERY,2,2,0.6688814,1,positive,positive
grr oh and i succeeded in falling out with my entire family and each other i hate when stuff like that happens,Sun Jun 07 11:32:25 PDT 2009,Jamjar84,0,NO_QUERY,0,0,0.819705,1,negative,negative
sundays toast so ff to bed b another week in the boredroom,Sun Apr 19 00:37:52 PDT 2009,DaiDreima,0,NO_QUERY,0,0,0.6634832,1,negative,negative
i like sitting next to you and polly but im not,Sun Jun 07 13:25:18 PDT 2009,NaniKnocksville,0,NO_QUERY,0,0,0.804811,1,negative,negative
goood night gonnaaa watch the office tonite,Thu May 28 20:38:16 PDT 2009,hotsanriochick,2,NO_QUERY,2,2,0.7905749,1,positive,positive
okay i just twittered like hours ago im still tired what am i doing today lol lets ask branden,Sat Jun 20 12:08:11 PDT 2009,Charissie,0,NO_QUERY,0,0,0.55806214,1,negative,negative
omg both my kids ride now taking nat riding again today i love you millions xxx,Sun May 03 02:47:02 PDT 2009,lisa1326,2,NO_QUERY,2,2,0.8659598,1,positive,positive
you also kena fire drill ah maybe hot then higher chance for fire,Fri May 22 02:01:18 PDT 2009,redbeanjon,2,NO_QUERY,2,2,0.83908,1,positive,positive
